,Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
19889,872,62,5,1,8,General Petite,Tops,Knits
19890,872,55,5,1,0,General Petite,Tops,Knits
19891,862,77,1,0,0,General,Tops,Knits
19892,1054,58,4,1,0,General,Bottoms,Pants
19893,964,34,5,1,0,General Petite,Jackets,Jackets
19894,241,28,5,1,10,Initmates,Intimate,Swim
19895,1082,40,1,0,2,General Petite,Dresses,Dresses
19896,872,50,3,1,1,General Petite,Tops,Knits
19897,862,33,5,1,0,General,Tops,Knits
19898,872,35,3,1,0,General Petite,Tops,Knits
19899,872,67,3,0,0,General Petite,Tops,Knits
19900,964,38,5,1,1,General Petite,Jackets,Jackets
19901,872,33,2,0,26,General Petite,Tops,Knits
19902,862,51,5,1,12,General,Tops,Knits
19903,1082,24,2,0,1,General Petite,Dresses,Dresses
19904,872,66,3,1,2,General Petite,Tops,Knits
19905,862,66,3,1,0,General,Tops,Knits
19906,862,36,5,1,0,General,Tops,Knits
19907,985,51,5,1,0,General Petite,Jackets,Jackets
19908,241,36,5,1,10,Initmates,Intimate,Swim
19909,862,40,5,1,0,General,Tops,Knits
19910,857,26,5,1,0,General Petite,Tops,Knits
19911,1102,44,5,1,0,General,Dresses,Dresses
19912,872,48,4,1,0,General Petite,Tops,Knits
19913,964,35,5,1,0,General Petite,Jackets,Jackets
19914,1082,30,4,1,1,General Petite,Dresses,Dresses
19915,1086,78,5,1,0,General Petite,Dresses,Dresses
19916,862,42,4,1,0,General,Tops,Knits
19917,862,35,4,1,0,General,Tops,Knits
19918,872,36,5,1,2,General Petite,Tops,Knits
19919,872,55,4,1,0,General Petite,Tops,Knits
19920,872,63,5,1,2,General Petite,Tops,Knits
19921,862,36,3,1,0,General,Tops,Knits
19922,862,37,3,0,0,General,Tops,Knits
19923,1086,34,4,1,0,General Petite,Dresses,Dresses
19924,964,44,5,1,0,General Petite,Jackets,Jackets
19925,1086,44,3,1,5,General Petite,Dresses,Dresses
19926,828,52,4,1,7,General Petite,Tops,Blouses
19927,1019,41,5,1,0,General,Bottoms,Skirts
19928,964,30,5,1,0,General Petite,Jackets,Jackets
19929,857,59,5,1,0,General Petite,Tops,Knits
19930,899,34,5,1,1,General,Tops,Fine gauge
19931,165,23,3,0,0,Initmates,Intimate,Lounge
19932,873,51,5,1,3,General,Tops,Knits
19933,1022,30,5,1,0,General Petite,Bottoms,Jeans
19934,854,32,5,1,0,General Petite,Tops,Knits
19935,873,39,5,1,4,General,Tops,Knits
19936,873,37,5,1,0,General,Tops,Knits
19937,854,49,5,1,0,General Petite,Tops,Knits
19938,833,40,4,1,5,General Petite,Tops,Blouses
19939,1141,56,5,1,6,General,Trend,Trend
19940,854,39,4,1,0,General Petite,Tops,Knits
19941,836,38,1,0,1,General Petite,Tops,Blouses
19942,899,39,5,1,1,General,Tops,Fine gauge
19943,899,39,5,1,0,General,Tops,Fine gauge
19944,536,44,3,1,3,Initmates,Intimate,Swim
19945,514,46,2,0,9,Initmates,Intimate,Swim
19946,830,39,2,0,4,General Petite,Tops,Blouses
19947,165,47,5,1,2,Initmates,Intimate,Lounge
19948,848,51,4,1,2,General,Tops,Blouses
19949,873,55,5,1,0,General,Tops,Knits
19950,873,46,5,1,0,General,Tops,Knits
19951,514,34,3,1,0,Initmates,Intimate,Swim
19952,1141,31,4,1,3,General,Trend,Trend
19953,873,36,5,1,3,General,Tops,Knits
19954,836,33,4,1,1,General Petite,Tops,Blouses
19955,899,51,5,1,2,General,Tops,Fine gauge
19956,873,41,4,1,9,General,Tops,Knits
19957,912,56,5,1,8,General,Tops,Fine gauge
19958,514,34,2,0,14,Initmates,Intimate,Swim
19959,873,58,5,1,1,General,Tops,Knits
19960,1141,53,5,1,1,General,Trend,Trend
19961,514,33,3,0,19,Initmates,Intimate,Swim
19962,873,31,5,1,0,General,Tops,Knits
19963,899,49,5,1,2,General,Tops,Fine gauge
19964,514,32,5,1,3,Initmates,Intimate,Swim
19965,514,32,1,0,0,Initmates,Intimate,Swim
19966,830,21,5,1,4,General Petite,Tops,Blouses
19967,836,45,4,1,4,General Petite,Tops,Blouses
19968,873,32,5,1,0,General,Tops,Knits
19969,873,36,5,1,3,General,Tops,Knits
19970,830,57,5,1,0,General Petite,Tops,Blouses
19971,848,40,4,1,0,General,Tops,Blouses
19972,836,46,4,1,2,General Petite,Tops,Blouses
19973,873,43,5,1,3,General,Tops,Knits
19974,1030,44,5,1,0,General,Bottoms,Jeans
19975,912,43,5,1,5,General,Tops,Fine gauge
19976,999,35,5,1,1,General Petite,Bottoms,Skirts
19977,999,45,3,0,1,General Petite,Bottoms,Skirts
19978,536,24,4,1,2,Initmates,Intimate,Swim
19979,1186,34,4,1,5,General,Tops,Knits
19980,830,45,5,1,2,General Petite,Tops,Blouses
19981,873,43,5,1,4,General,Tops,Knits
19982,873,45,5,1,3,General,Tops,Knits
19983,854,45,2,1,0,General Petite,Tops,Knits
19984,899,33,5,1,0,General,Tops,Fine gauge
19985,836,33,3,0,13,General Petite,Tops,Blouses
19986,899,41,5,1,1,General,Tops,Fine gauge
19987,873,33,4,1,0,General,Tops,Knits
19988,899,29,4,1,2,General,Tops,Fine gauge
19989,873,47,5,1,0,General,Tops,Knits
19990,1030,63,5,1,0,General,Bottoms,Jeans
19991,1030,53,5,1,1,General,Bottoms,Jeans
19992,873,49,5,1,0,General,Tops,Knits
19993,1141,39,5,1,1,General,Trend,Trend
19994,514,38,5,1,0,Initmates,Intimate,Swim
19995,830,34,4,1,0,General Petite,Tops,Blouses
19996,873,54,5,1,0,General,Tops,Knits
19997,899,45,5,1,1,General,Tops,Fine gauge
19998,912,64,5,1,0,General,Tops,Fine gauge
19999,830,45,5,1,1,General Petite,Tops,Blouses
20000,999,31,4,1,2,General Petite,Bottoms,Skirts
20001,873,39,3,0,1,General,Tops,Knits
20002,836,31,3,0,14,General Petite,Tops,Blouses
20003,514,29,2,0,0,Initmates,Intimate,Swim
20004,275,34,5,1,0,Initmates,Intimate,Lounge
20005,828,46,5,1,3,General,Tops,Blouses
20006,927,33,5,1,6,General Petite,Tops,Sweaters
20007,828,53,5,1,7,General,Tops,Blouses
20008,853,45,3,0,1,General,Tops,Blouses
20009,893,47,3,1,5,General,Tops,Fine gauge
20010,1180,33,5,1,1,General,Tops,Blouses
20011,927,56,3,0,3,General Petite,Tops,Sweaters
20012,1088,29,5,1,1,General,Dresses,Dresses
20013,853,34,3,1,1,General,Tops,Blouses
20014,1046,61,5,1,0,General,Bottoms,Pants
20015,1088,41,4,1,0,General,Dresses,Dresses
20016,828,27,5,1,11,General,Tops,Blouses
20017,893,58,5,1,0,General,Tops,Fine gauge
20018,95,24,3,0,0,Initmates,Intimate,Intimates
20019,1075,43,3,0,1,General Petite,Dresses,Dresses
20020,853,49,3,1,6,General,Tops,Blouses
20021,893,46,5,1,1,General,Tops,Fine gauge
20022,865,54,5,1,0,General Petite,Tops,Knits
20023,853,27,3,0,7,General,Tops,Blouses
20024,1009,45,5,1,0,General Petite,Bottoms,Skirts
20025,893,29,5,1,0,General,Tops,Fine gauge
20026,1009,25,5,1,0,General Petite,Bottoms,Skirts
20027,1180,54,4,0,2,General,Tops,Blouses
20028,1081,47,5,1,1,General Petite,Dresses,Dresses
20029,1122,37,2,0,8,General Petite,Jackets,Outerwear
20030,868,32,2,0,0,General,Tops,Knits
20031,1037,28,5,1,5,General,Bottoms,Jeans
20032,1075,34,3,1,0,General Petite,Dresses,Dresses
20033,895,32,5,1,0,General,Tops,Fine gauge
20034,895,71,5,1,1,General,Tops,Fine gauge
20035,1037,35,4,1,6,General,Bottoms,Jeans
20036,1037,44,4,1,0,General,Bottoms,Jeans
20037,1037,62,5,1,0,General,Bottoms,Jeans
20038,895,36,5,1,0,General,Tops,Fine gauge
20039,1037,57,2,0,12,General,Bottoms,Jeans
20040,868,42,3,1,0,General,Tops,Knits
20041,1122,51,2,0,11,General Petite,Jackets,Outerwear
20042,1075,41,5,1,0,General Petite,Dresses,Dresses
20043,872,83,5,1,0,General Petite,Tops,Knits
20044,895,47,3,0,0,General,Tops,Fine gauge
20045,1081,31,5,1,0,General Petite,Dresses,Dresses
20046,1037,39,5,1,0,General,Bottoms,Jeans
20047,1037,34,5,1,0,General,Bottoms,Jeans
20048,1037,22,5,1,0,General,Bottoms,Jeans
20049,1037,24,5,1,0,General,Bottoms,Jeans
20050,1037,43,5,1,0,General,Bottoms,Jeans
20051,895,35,2,0,0,General,Tops,Fine gauge
20052,1075,65,5,1,0,General Petite,Dresses,Dresses
20053,1037,23,5,1,0,General,Bottoms,Jeans
20054,872,40,4,1,0,General Petite,Tops,Knits
20055,1037,60,5,1,0,General,Bottoms,Jeans
20056,1122,49,1,0,12,General Petite,Jackets,Outerwear
20057,868,38,5,1,1,General,Tops,Knits
20058,862,48,5,1,0,General Petite,Tops,Knits
20059,868,65,5,1,0,General,Tops,Knits
20060,1081,60,2,0,5,General Petite,Dresses,Dresses
20061,1037,36,5,1,0,General,Bottoms,Jeans
20062,895,34,5,1,0,General,Tops,Fine gauge
20063,1081,65,3,1,0,General Petite,Dresses,Dresses
20064,1037,58,5,1,0,General,Bottoms,Jeans
20065,895,24,5,1,0,General,Tops,Fine gauge
20066,49,27,5,1,2,Initmates,Intimate,Intimates
20067,833,41,4,1,0,General Petite,Tops,Blouses
20068,992,40,5,1,4,General Petite,Bottoms,Skirts
20069,823,60,5,1,3,General,Tops,Blouses
20070,823,27,4,1,0,General,Tops,Blouses
20071,936,23,5,1,1,General Petite,Tops,Sweaters
20072,1094,36,5,1,2,General,Dresses,Dresses
20073,833,53,5,1,0,General Petite,Tops,Blouses
20074,823,36,5,1,0,General,Tops,Blouses
20075,778,42,5,1,0,Initmates,Intimate,Lounge
20076,1094,26,5,1,0,General,Dresses,Dresses
20077,824,83,5,1,6,General,Tops,Blouses
20078,833,53,5,1,0,General Petite,Tops,Blouses
20079,823,39,5,1,0,General,Tops,Blouses
20080,824,31,3,0,3,General,Tops,Blouses
20081,1094,24,5,1,0,General,Dresses,Dresses
20082,823,70,5,1,12,General,Tops,Blouses
20083,866,37,5,1,2,General,Tops,Knits
20084,967,32,5,1,4,General,Jackets,Jackets
20085,936,50,3,0,0,General Petite,Tops,Sweaters
20086,1094,32,2,0,0,General,Dresses,Dresses
20087,824,26,2,0,1,General,Tops,Blouses
20089,1068,49,5,1,0,General,Bottoms,Pants
20090,866,24,5,1,2,General,Tops,Knits
20091,1079,57,4,0,21,General Petite,Dresses,Dresses
20092,1094,32,3,1,0,General,Dresses,Dresses
20093,967,32,5,1,0,General,Jackets,Jackets
20094,967,46,4,1,3,General,Jackets,Jackets
20095,1094,29,5,1,0,General,Dresses,Dresses
20096,1094,26,5,1,1,General,Dresses,Dresses
20097,823,37,5,1,4,General,Tops,Blouses
20098,1079,46,1,0,3,General Petite,Dresses,Dresses
20099,823,26,4,1,2,General,Tops,Blouses
20100,823,48,5,1,1,General,Tops,Blouses
20101,823,50,5,1,2,General,Tops,Blouses
20102,868,20,5,1,0,General,Tops,Knits
20103,883,38,3,0,3,General Petite,Tops,Knits
20104,508,37,5,1,0,Initmates,Intimate,Sleep
20105,520,41,4,1,2,Initmates,Intimate,Layering
20106,883,65,2,0,1,General Petite,Tops,Knits
20107,823,47,1,0,0,General,Tops,Blouses
20108,883,37,4,1,0,General Petite,Tops,Knits
20109,520,39,5,1,1,Initmates,Intimate,Layering
20110,883,25,3,0,1,General Petite,Tops,Knits
20111,520,36,3,0,0,Initmates,Intimate,Layering
20112,1008,33,5,1,0,General,Bottoms,Skirts
20113,824,44,4,1,0,General,Tops,Blouses
20114,868,46,5,1,0,General,Tops,Knits
20115,883,52,5,1,2,General Petite,Tops,Knits
20116,883,40,4,1,0,General Petite,Tops,Knits
20117,520,37,4,1,0,Initmates,Intimate,Layering
20118,520,39,4,1,7,Initmates,Intimate,Layering
20119,520,32,4,1,0,Initmates,Intimate,Layering
20120,1059,30,5,1,1,General,Bottoms,Pants
20121,1094,45,5,1,2,General,Dresses,Dresses
20122,883,20,5,1,0,General Petite,Tops,Knits
20123,824,46,4,0,2,General,Tops,Blouses
20124,824,66,5,1,4,General,Tops,Blouses
20125,520,44,4,1,2,Initmates,Intimate,Layering
20126,520,36,5,1,0,Initmates,Intimate,Layering
20127,883,41,5,1,2,General Petite,Tops,Knits
20128,1059,35,1,0,0,General Petite,Bottoms,Pants
20129,508,46,5,1,7,Initmates,Intimate,Sleep
20130,520,39,5,1,0,Initmates,Intimate,Layering
20131,520,30,4,1,0,Initmates,Intimate,Layering
20132,520,39,4,1,0,Initmates,Intimate,Layering
20133,1059,30,2,0,0,General Petite,Bottoms,Pants
20134,1088,50,5,1,4,General,Dresses,Dresses
20135,520,52,4,1,1,Initmates,Intimate,Layering
20136,508,43,5,1,0,Initmates,Intimate,Sleep
20137,883,32,5,1,0,General Petite,Tops,Knits
20138,818,38,1,0,0,General,Tops,Blouses
20139,520,39,5,1,0,Initmates,Intimate,Layering
20140,883,53,4,1,0,General Petite,Tops,Knits
20141,823,66,4,1,0,General,Tops,Blouses
20142,520,39,4,1,0,Initmates,Intimate,Layering
20143,883,44,1,0,13,General Petite,Tops,Knits
20144,883,33,5,1,3,General Petite,Tops,Knits
20145,823,57,3,0,4,General,Tops,Blouses
20146,520,35,5,1,0,Initmates,Intimate,Layering
20147,883,47,2,0,3,General Petite,Tops,Knits
20148,868,50,1,0,0,General,Tops,Knits
20149,520,46,4,1,0,Initmates,Intimate,Layering
20150,1008,48,5,1,4,General,Bottoms,Skirts
20151,520,30,5,1,0,Initmates,Intimate,Layering
20152,520,27,4,1,0,Initmates,Intimate,Layering
20153,1008,54,5,1,9,General,Bottoms,Skirts
20154,883,44,1,0,0,General Petite,Tops,Knits
20155,520,42,4,1,4,Initmates,Intimate,Layering
20156,1094,65,5,1,3,General,Dresses,Dresses
20157,520,35,5,1,0,Initmates,Intimate,Layering
20158,520,73,5,1,0,Initmates,Intimate,Layering
20159,883,44,4,1,0,General Petite,Tops,Knits
20160,1088,29,4,1,12,General,Dresses,Dresses
20161,883,43,3,0,14,General Petite,Tops,Knits
20162,520,38,4,1,0,Initmates,Intimate,Layering
20163,862,37,2,0,0,General,Tops,Knits
20164,883,29,4,1,0,General Petite,Tops,Knits
20165,520,49,5,1,0,Initmates,Intimate,Layering
20166,1008,28,5,1,0,General,Bottoms,Skirts
20167,1008,38,5,1,11,General,Bottoms,Skirts
20168,520,54,4,1,10,Initmates,Intimate,Layering
20169,520,27,5,1,1,Initmates,Intimate,Layering
20170,16,39,5,1,0,General,Dresses,Dresses
20171,883,35,5,1,0,General Petite,Tops,Knits
20172,520,46,4,1,4,Initmates,Intimate,Layering
20173,883,35,4,1,1,General Petite,Tops,Knits
20174,520,19,5,1,3,Initmates,Intimate,Layering
20175,520,33,4,1,0,Initmates,Intimate,Layering
20176,1008,56,5,1,16,General,Bottoms,Skirts
20177,520,45,5,1,0,Initmates,Intimate,Layering
20178,520,29,5,1,0,Initmates,Intimate,Layering
20179,883,42,2,0,0,General Petite,Tops,Knits
20180,883,33,5,1,12,General Petite,Tops,Knits
20181,883,32,4,1,0,General Petite,Tops,Knits
20182,883,46,1,0,3,General Petite,Tops,Knits
20183,883,37,3,0,0,General Petite,Tops,Knits
20184,999,27,5,1,0,General Petite,Bottoms,Skirts
20185,881,44,4,1,1,General,Tops,Knits
20186,881,53,5,1,0,General,Tops,Knits
20187,873,56,2,0,0,General Petite,Tops,Knits
20188,881,39,2,0,0,General,Tops,Knits
20189,898,56,5,1,0,General Petite,Tops,Fine gauge
20190,881,52,5,1,0,General,Tops,Knits
20191,1126,35,5,1,0,General,Jackets,Outerwear
20192,872,33,4,1,3,General,Tops,Knits
20193,1078,43,5,1,0,General,Dresses,Dresses
20194,1004,31,3,1,5,General,Bottoms,Skirts
20195,881,39,4,1,0,General,Tops,Knits
20196,1004,39,4,1,0,General,Bottoms,Skirts
20197,1004,50,5,1,5,General,Bottoms,Skirts
20198,1078,43,5,1,0,General,Dresses,Dresses
20199,706,41,4,1,1,Initmates,Intimate,Lounge
20200,1078,29,4,1,0,General,Dresses,Dresses
20201,1126,58,5,1,0,General,Jackets,Outerwear
20202,873,25,4,1,0,General Petite,Tops,Knits
20203,1078,44,2,0,5,General,Dresses,Dresses
20204,834,56,4,1,2,General Petite,Tops,Blouses
20205,881,47,2,0,0,General,Tops,Knits
20206,1111,34,5,1,0,General Petite,Dresses,Dresses
20207,873,33,5,1,27,General Petite,Tops,Knits
20208,355,30,5,1,2,Initmates,Intimate,Swim
20209,685,26,5,1,0,Initmates,Intimate,Sleep
20210,881,51,4,1,0,General,Tops,Knits
20211,1004,24,2,0,0,General,Bottoms,Skirts
20212,881,41,4,1,1,General,Tops,Knits
20213,873,51,5,1,10,General Petite,Tops,Knits
20214,881,59,2,0,2,General,Tops,Knits
20215,1126,57,4,1,0,General,Jackets,Outerwear
20216,881,64,3,0,1,General,Tops,Knits
20217,1078,48,2,0,0,General,Dresses,Dresses
20218,706,47,5,1,1,Initmates,Intimate,Lounge
20219,872,39,5,1,0,General,Tops,Knits
20220,706,35,4,1,0,Initmates,Intimate,Lounge
20221,862,21,4,1,0,General,Tops,Knits
20222,1078,37,3,0,0,General,Dresses,Dresses
20223,1078,38,5,1,12,General,Dresses,Dresses
20224,873,62,5,1,0,General Petite,Tops,Knits
20225,706,32,1,0,0,Initmates,Intimate,Lounge
20226,1078,41,3,0,0,General,Dresses,Dresses
20227,881,45,5,1,4,General,Tops,Knits
20228,898,22,5,1,0,General Petite,Tops,Fine gauge
20229,881,48,5,1,2,General,Tops,Knits
20230,700,67,5,1,1,Initmates,Intimate,Intimates
20231,881,58,5,1,0,General,Tops,Knits
20232,881,47,5,1,4,General,Tops,Knits
20233,872,48,5,1,0,General,Tops,Knits
20234,1070,43,5,1,0,General Petite,Bottoms,Pants
20235,895,35,5,1,8,General,Tops,Fine gauge
20236,831,56,5,1,7,General Petite,Tops,Blouses
20237,985,50,5,1,0,General Petite,Jackets,Jackets
20238,614,31,5,1,4,General,Bottoms,Shorts
20239,873,58,5,1,2,General Petite,Tops,Knits
20240,868,30,1,0,5,General,Tops,Knits
20241,985,25,5,1,0,General Petite,Jackets,Jackets
20242,897,30,5,1,0,General,Tops,Fine gauge
20243,927,48,5,1,1,General,Tops,Sweaters
20244,895,33,5,1,0,General,Tops,Fine gauge
20245,895,39,5,1,0,General,Tops,Fine gauge
20246,985,59,5,1,9,General Petite,Jackets,Jackets
20247,831,50,5,1,0,General Petite,Tops,Blouses
20248,927,41,5,1,0,General,Tops,Sweaters
20249,985,36,5,1,0,General Petite,Jackets,Jackets
20250,1051,40,4,1,0,General,Bottoms,Pants
20251,927,68,5,1,1,General,Tops,Sweaters
20252,1082,57,5,1,2,General Petite,Dresses,Dresses
20253,831,50,5,1,2,General Petite,Tops,Blouses
20254,824,65,1,0,3,General,Tops,Blouses
20255,985,62,4,1,13,General Petite,Jackets,Jackets
20256,1082,30,5,1,0,General Petite,Dresses,Dresses
20257,831,62,4,1,0,General Petite,Tops,Blouses
20258,927,46,4,1,0,General,Tops,Sweaters
20259,927,33,5,1,3,General,Tops,Sweaters
20260,614,32,3,0,1,General,Bottoms,Shorts
20261,927,38,5,1,7,General,Tops,Sweaters
20262,985,63,5,1,0,General Petite,Jackets,Jackets
20263,927,65,5,1,2,General,Tops,Sweaters
20264,1051,45,4,1,1,General,Bottoms,Pants
20265,985,33,4,1,4,General Petite,Jackets,Jackets
20266,895,68,4,1,0,General Petite,Tops,Fine gauge
20267,985,22,4,1,0,General Petite,Jackets,Jackets
20268,831,27,4,1,0,General Petite,Tops,Blouses
20269,614,35,5,1,0,General,Bottoms,Shorts
20270,927,55,5,1,8,General,Tops,Sweaters
20271,985,32,5,1,0,General Petite,Jackets,Jackets
20272,1051,34,4,1,4,General,Bottoms,Pants
20273,895,36,4,1,3,General Petite,Tops,Fine gauge
20274,1051,20,4,1,0,General,Bottoms,Pants
20275,1103,31,5,1,0,General,Dresses,Dresses
20276,1082,61,4,1,0,General Petite,Dresses,Dresses
20277,242,35,4,1,13,Initmates,Intimate,Swim
20278,242,46,5,1,12,Initmates,Intimate,Swim
20279,1035,25,5,1,1,General Petite,Bottoms,Jeans
20280,1095,48,4,1,4,General Petite,Dresses,Dresses
20281,1033,48,5,1,0,General,Bottoms,Jeans
20282,1035,32,5,1,0,General Petite,Bottoms,Jeans
20283,1082,38,3,0,0,General Petite,Dresses,Dresses
20284,242,37,4,1,0,Initmates,Intimate,Swim
20285,828,33,4,1,0,General,Tops,Blouses
20286,828,61,5,1,3,General,Tops,Blouses
20287,1095,39,1,0,5,General Petite,Dresses,Dresses
20288,1089,27,3,1,0,General,Dresses,Dresses
20289,1035,37,1,0,1,General Petite,Bottoms,Jeans
20290,1035,52,5,1,0,General Petite,Bottoms,Jeans
20291,1033,39,4,1,0,General,Bottoms,Jeans
20292,1095,47,2,0,12,General Petite,Dresses,Dresses
20293,1035,39,5,1,0,General Petite,Bottoms,Jeans
20294,242,59,5,1,0,Initmates,Intimate,Swim
20295,828,27,5,1,20,General,Tops,Blouses
20296,1035,37,5,1,0,General Petite,Bottoms,Jeans
20297,828,51,5,1,6,General,Tops,Blouses
20298,1095,66,5,1,0,General Petite,Dresses,Dresses
20299,1089,35,2,0,5,General,Dresses,Dresses
20300,1035,29,5,1,3,General Petite,Bottoms,Jeans
20301,1035,26,2,0,2,General Petite,Bottoms,Jeans
20302,242,41,5,1,3,Initmates,Intimate,Swim
20303,1035,42,5,1,2,General Petite,Bottoms,Jeans
20304,1035,40,5,1,0,General Petite,Bottoms,Jeans
20305,1035,34,5,1,1,General Petite,Bottoms,Jeans
20306,1035,23,5,1,1,General Petite,Bottoms,Jeans
20307,1035,38,4,1,0,General Petite,Bottoms,Jeans
20308,1035,36,5,1,4,General Petite,Bottoms,Jeans
20309,1035,53,4,1,0,General Petite,Bottoms,Jeans
20310,945,68,1,0,1,General,Tops,Sweaters
20311,909,33,4,1,1,General Petite,Tops,Fine gauge
20312,1074,33,5,1,1,General,Dresses,Dresses
20313,1078,33,5,1,1,General,Dresses,Dresses
20314,1078,61,5,1,1,General,Dresses,Dresses
20315,1078,33,5,1,1,General,Dresses,Dresses
20316,872,53,3,1,2,General,Tops,Knits
20317,1078,68,5,1,1,General,Dresses,Dresses
20318,872,53,5,1,11,General,Tops,Knits
20319,1078,25,5,1,0,General,Dresses,Dresses
20320,857,33,4,1,2,General Petite,Tops,Knits
20321,872,50,5,1,11,General,Tops,Knits
20322,857,67,4,1,0,General Petite,Tops,Knits
20323,1078,33,5,1,8,General,Dresses,Dresses
20324,871,27,4,0,0,General Petite,Tops,Knits
20325,1022,56,5,1,3,General,Bottoms,Jeans
20326,857,29,4,0,0,General Petite,Tops,Knits
20327,823,51,5,1,4,General,Tops,Blouses
20328,1078,26,5,1,23,General,Dresses,Dresses
20329,872,46,5,1,0,General,Tops,Knits
20330,836,46,5,1,4,General,Tops,Blouses
20331,1049,38,2,0,3,General,Bottoms,Pants
20332,872,44,4,1,1,General,Tops,Knits
20333,372,52,5,1,0,Initmates,Intimate,Lounge
20334,1049,55,4,1,0,General,Bottoms,Pants
20335,1078,40,5,1,3,General,Dresses,Dresses
20336,1078,56,5,1,1,General,Dresses,Dresses
20337,1078,31,2,0,1,General,Dresses,Dresses
20338,872,52,4,1,0,General,Tops,Knits
20339,1074,35,5,1,2,General,Dresses,Dresses
20340,1078,48,5,1,26,General,Dresses,Dresses
20341,1078,26,5,1,2,General,Dresses,Dresses
20342,872,35,5,1,0,General,Tops,Knits
20343,857,34,2,0,2,General Petite,Tops,Knits
20344,872,54,3,0,2,General,Tops,Knits
20345,872,30,5,1,0,General,Tops,Knits
20346,872,47,5,1,1,General,Tops,Knits
20347,823,66,4,1,0,General,Tops,Blouses
20348,1078,23,5,1,4,General,Dresses,Dresses
20349,1078,39,5,1,1,General,Dresses,Dresses
20350,871,50,4,1,4,General Petite,Tops,Knits
20351,857,54,2,0,13,General Petite,Tops,Knits
20352,1078,41,5,1,5,General,Dresses,Dresses
20353,872,44,4,1,0,General,Tops,Knits
20354,872,36,5,1,3,General,Tops,Knits
20355,836,52,3,1,0,General,Tops,Blouses
20356,1078,36,5,1,3,General,Dresses,Dresses
20357,872,65,5,1,0,General,Tops,Knits
20358,836,48,5,1,6,General,Tops,Blouses
20359,1078,24,5,1,1,General Petite,Dresses,Dresses
20360,1078,32,5,1,0,General Petite,Dresses,Dresses
20361,872,37,5,1,0,General,Tops,Knits
20362,1078,39,5,1,0,General Petite,Dresses,Dresses
20363,909,58,5,1,0,General Petite,Tops,Fine gauge
20364,1078,47,5,1,1,General Petite,Dresses,Dresses
20365,1079,43,5,1,1,General Petite,Dresses,Dresses
20366,322,33,4,1,3,Initmates,Intimate,Swim
20367,818,47,4,1,0,General,Tops,Blouses
20368,862,43,5,1,0,General,Tops,Knits
20369,1059,57,5,1,1,General,Bottoms,Pants
20370,1059,65,5,1,1,General,Bottoms,Pants
20371,975,40,5,1,1,General Petite,Jackets,Jackets
20372,1059,69,5,1,0,General,Bottoms,Pants
20373,322,43,5,1,1,Initmates,Intimate,Swim
20374,1059,56,5,1,4,General,Bottoms,Pants
20375,1059,42,5,1,0,General,Bottoms,Pants
20376,718,26,3,1,0,Initmates,Intimate,Lounge
20377,862,56,5,1,0,General Petite,Tops,Knits
20378,862,29,5,1,0,General Petite,Tops,Knits
20379,1025,61,5,1,0,General,Bottoms,Jeans
20380,975,33,5,1,1,General Petite,Jackets,Jackets
20381,1059,37,5,1,0,General,Bottoms,Pants
20382,862,22,5,1,0,General Petite,Tops,Knits
20383,1025,40,5,1,6,General,Bottoms,Jeans
20384,936,67,4,1,0,General,Tops,Sweaters
20385,1025,62,5,1,0,General,Bottoms,Jeans
20386,1059,25,4,1,0,General,Bottoms,Pants
20387,975,57,1,0,17,General Petite,Jackets,Jackets
20388,862,67,4,1,0,General Petite,Tops,Knits
20389,818,36,5,1,1,General,Tops,Blouses
20390,818,60,5,1,3,General,Tops,Blouses
20391,975,23,5,1,6,General Petite,Jackets,Jackets
20392,862,26,5,1,0,General Petite,Tops,Knits
20393,862,30,2,0,0,General Petite,Tops,Knits
20394,1074,44,5,1,1,General,Dresses,Dresses
20395,862,51,2,0,0,General Petite,Tops,Knits
20396,1059,64,5,1,17,General,Bottoms,Pants
20397,1059,34,5,1,0,General,Bottoms,Pants
20398,1095,24,5,1,0,General,Dresses,Dresses
20399,830,49,5,1,0,General,Tops,Blouses
20400,1095,55,5,1,4,General,Dresses,Dresses
20401,1095,42,4,1,1,General,Dresses,Dresses
20402,1095,30,4,1,1,General,Dresses,Dresses
20403,1065,32,3,0,1,General,Bottoms,Pants
20404,1095,44,3,0,1,General,Dresses,Dresses
20405,1095,33,2,0,0,General,Dresses,Dresses
20406,1095,70,2,0,42,General,Dresses,Dresses
20407,862,21,3,1,1,General Petite,Tops,Knits
20408,1065,29,4,1,4,General,Bottoms,Pants
20409,862,37,5,1,0,General Petite,Tops,Knits
20410,830,40,4,1,1,General,Tops,Blouses
20411,1095,30,5,1,0,General,Dresses,Dresses
20412,830,29,3,1,2,General,Tops,Blouses
20413,858,83,5,1,3,General Petite,Tops,Knits
20414,946,30,3,0,5,General,Tops,Sweaters
20415,830,35,4,1,2,General,Tops,Blouses
20416,1082,58,4,1,1,General Petite,Dresses,Dresses
20417,830,49,4,1,2,General,Tops,Blouses
20418,1095,30,3,0,20,General,Dresses,Dresses
20419,858,28,3,0,11,General Petite,Tops,Knits
20420,1095,63,5,1,6,General,Dresses,Dresses
20421,859,39,4,1,1,General Petite,Tops,Knits
20422,461,23,5,1,0,Initmates,Intimate,Swim
